created_at,total_amount,customer_age,customer_gender,store_location,store_id,checkout_seconds,is_weekend,nlp_processed,nlp_processed_at,nlp_confidence_score,device_id,payment_method,checkout_time,request_type,transcription_text,suggestion_accepted
2025-04-19 14:40:18,141.45,31,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",5,227,True,True,2025-04-19 14:40:23,0.87,DEV-113,cash,2025-04-19 14:40:57,unsure,Four particular difference improve scientist whole anyone.,True
2025-03-29 19:13:54,249.86,39,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",3,99,True,True,2025-03-29 19:13:59,0.81,DEV-538,cash,2025-03-29 19:14:50,unsure,Time language beat recent admit rate guess.,True
2025-04-03 03:38:11,345.98,28,Female,"143 Cuevas Trail
North Teresa, SC 24246",1,243,True,True,2025-04-03 03:38:16,0.87,DEV-540,gcash,2025-04-03 03:38:20,unsure,Ok theory stand responsibility another hope ball.,False
2025-02-23 16:12:20,143.67,64,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,165,True,True,2025-02-23 16:12:25,0.89,DEV-504,card,2025-02-23 16:12:37,unbranded,Single make interview mind view door professor.,True
2025-03-25 07:37:23,174.98,23,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",4,66,False,True,2025-03-25 07:37:28,0.87,DEV-133,gcash,2025-03-25 07:38:23,branded,End place low these.,True
2025-01-12 16:07:55,310.44,30,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,267,True,True,2025-01-12 16:08:00,0.86,DEV-521,card,2025-01-12 16:08:50,unbranded,Guess per those present song.,True
2025-04-04 04:46:58,73.38,25,Other,"143 Cuevas Trail
North Teresa, SC 24246",3,37,False,True,2025-04-04 04:47:03,0.94,DEV-928,card,2025-04-04 04:47:09,branded,Seek ability former.,True
2025-02-03 23:42:12,121.56,38,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,94,True,True,2025-02-03 23:42:17,0.88,DEV-741,card,2025-02-03 23:42:13,unbranded,Lot turn seven.,True
2025-03-07 13:29:40,283.95,58,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",3,30,False,True,2025-03-07 13:29:45,0.95,DEV-661,cash,2025-03-07 13:29:50,branded,Whether along compare.,False
2025-06-04 01:11:53,330.27,25,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,282,False,True,2025-06-04 01:11:58,0.79,DEV-954,card,2025-06-04 01:11:59,branded,Sense heart level price red establish.,True
2025-02-21 23:18:35,373.45,27,Male,"143 Cuevas Trail
North Teresa, SC 24246",2,109,True,True,2025-02-21 23:18:40,0.89,DEV-611,card,2025-02-21 23:19:12,branded,Power analysis democratic think.,False
2025-05-30 00:07:20,353.19,56,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",5,180,False,True,2025-05-30 00:07:25,0.85,DEV-339,gcash,2025-05-30 00:08:16,unbranded,Nice sport across notice major reason war.,True
2025-05-10 23:49:12,178.62,61,Male,"143 Cuevas Trail
North Teresa, SC 24246",1,152,True,True,2025-05-10 23:49:17,0.8,DEV-557,gcash,2025-05-10 23:50:11,unsure,Win special maintain yourself about see.,True
2025-01-20 16:41:22,483.03,39,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",1,277,False,True,2025-01-20 16:41:27,0.98,DEV-269,gcash,2025-01-20 16:41:27,unbranded,White grow government.,False
2025-04-22 01:21:48,299.06,64,Male,"143 Cuevas Trail
North Teresa, SC 24246",2,52,False,True,2025-04-22 01:21:53,0.86,DEV-707,card,2025-04-22 01:22:17,unsure,Person else win this laugh.,False
2025-05-11 00:21:28,450.9,45,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,263,True,True,2025-05-11 00:21:33,0.91,DEV-564,gcash,2025-05-11 00:21:55,unbranded,Believe by real about law.,True
2025-02-17 18:17:20,433.85,36,Female,"143 Cuevas Trail
North Teresa, SC 24246",3,138,True,True,2025-02-17 18:17:25,0.86,DEV-601,card,2025-02-17 18:18:17,unbranded,Point address agency partner stand government child.,True
2025-03-04 03:40:30,389.0,25,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,150,False,True,2025-03-04 03:40:35,0.99,DEV-175,cash,2025-03-04 03:40:56,unbranded,May commercial per simple it idea.,False
2025-04-18 02:05:54,421.93,54,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",3,280,False,True,2025-04-18 02:05:59,0.9,DEV-702,gcash,2025-04-18 02:06:50,branded,Support like letter sing sometimes civil.,False
2025-05-29 15:34:18,92.96,30,Male,"143 Cuevas Trail
North Teresa, SC 24246",1,74,False,True,2025-05-29 15:34:23,0.7,DEV-481,card,2025-05-29 15:34:21,unbranded,Somebody indeed open which.,True
2025-05-30 13:37:16,263.08,32,Female,"06285 David Tunnel
South Crystal, WY 51579",1,34,True,True,2025-05-30 13:37:21,0.92,DEV-489,cash,2025-05-30 13:38:11,branded,Less describe collection into discussion fire election.,True
2025-01-16 11:12:18,324.82,65,Male,"143 Cuevas Trail
North Teresa, SC 24246",2,99,False,True,2025-01-16 11:12:23,0.8,DEV-180,card,2025-01-16 11:13:01,unbranded,Girl strong gun wish actually whose wind perform.,True
2025-05-10 23:26:22,281.9,62,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",4,297,False,True,2025-05-10 23:26:27,0.78,DEV-649,cash,2025-05-10 23:27:15,unsure,Stuff speak office boy woman.,True
2025-02-15 15:26:30,368.94,23,Female,"143 Cuevas Trail
North Teresa, SC 24246",5,66,True,True,2025-02-15 15:26:35,0.82,DEV-576,cash,2025-02-15 15:27:27,branded,Agency something participant region.,False
2025-01-31 16:08:02,117.84,24,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,160,False,True,2025-01-31 16:08:07,0.95,DEV-569,cash,2025-01-31 16:09:01,unbranded,History away culture hit mission trip across.,True
2025-05-08 22:51:31,457.3,35,Other,"06285 David Tunnel
South Crystal, WY 51579",1,233,True,True,2025-05-08 22:51:36,0.81,DEV-924,cash,2025-05-08 22:51:38,unbranded,Down parent worker interest event moment.,False
2025-02-09 18:07:42,486.61,18,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,258,False,True,2025-02-09 18:07:47,0.76,DEV-475,card,2025-02-09 18:08:40,unbranded,Art project may window.,False
2025-04-25 00:30:16,343.35,43,Other,"143 Cuevas Trail
North Teresa, SC 24246",4,72,False,True,2025-04-25 00:30:21,0.72,DEV-771,cash,2025-04-25 00:30:57,unbranded,Sit later threat than.,False
2025-04-09 21:09:28,357.83,56,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",2,46,False,True,2025-04-09 21:09:33,1.0,DEV-574,card,2025-04-09 21:10:07,branded,Where opportunity public when.,False
2025-04-29 09:02:54,356.89,36,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",2,222,False,True,2025-04-29 09:02:59,0.99,DEV-717,gcash,2025-04-29 09:03:49,branded,From well present main eight ever become.,False
2025-03-12 10:07:09,74.48,29,Male,"143 Cuevas Trail
North Teresa, SC 24246",1,271,False,True,2025-03-12 10:07:14,0.84,DEV-734,cash,2025-03-12 10:07:24,branded,Three music democratic feeling center money.,True
2025-02-14 18:53:06,175.08,27,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,230,False,True,2025-02-14 18:53:11,0.74,DEV-367,card,2025-02-14 18:53:53,unbranded,Fact significant to this do party war them.,True
2025-04-19 17:56:26,155.86,20,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,100,True,True,2025-04-19 17:56:31,0.84,DEV-142,cash,2025-04-19 17:57:06,unsure,Clear far program discussion increase always miss.,True
2025-02-26 17:02:02,118.6,26,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",1,39,False,True,2025-02-26 17:02:07,0.75,DEV-413,card,2025-02-26 17:02:21,unsure,Compare provide operation skill time.,False
2025-03-18 05:53:38,192.36,44,Male,"143 Cuevas Trail
North Teresa, SC 24246",2,94,True,True,2025-03-18 05:53:43,0.76,DEV-643,card,2025-03-18 05:53:55,branded,Alone then return investment.,True
2025-05-02 14:56:23,470.45,60,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",2,72,True,True,2025-05-02 14:56:28,0.85,DEV-309,card,2025-05-02 14:57:16,unsure,Class player maintain many.,True
2025-05-10 03:02:05,353.96,27,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",1,265,False,True,2025-05-10 03:02:10,0.98,DEV-991,gcash,2025-05-10 03:02:56,branded,Continue decade model something natural PM treatment role.,True
2025-02-17 16:04:45,471.87,63,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,79,False,True,2025-02-17 16:04:50,0.87,DEV-531,card,2025-02-17 16:05:02,unbranded,Past ability she professor.,False
2025-03-02 05:46:04,57.07,36,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,258,True,True,2025-03-02 05:46:09,0.87,DEV-223,gcash,2025-03-02 05:46:07,unbranded,Level company fill technology movie small several.,False
2025-06-07 23:21:06,336.33,19,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",1,95,False,True,2025-06-07 23:21:11,0.74,DEV-412,card,2025-06-07 23:21:51,unsure,Return will talk feel side various attack.,False
2025-05-09 12:32:29,315.77,44,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,93,True,True,2025-05-09 12:32:34,0.83,DEV-316,cash,2025-05-09 12:33:06,unbranded,Region get less region one today.,False
2025-01-21 03:23:37,159.36,44,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,279,False,True,2025-01-21 03:23:42,0.72,DEV-976,cash,2025-01-21 03:24:35,unsure,Spring medical guy middle.,False
2025-03-18 17:02:51,115.94,29,Female,"143 Cuevas Trail
North Teresa, SC 24246",4,194,False,True,2025-03-18 17:02:56,0.77,DEV-650,card,2025-03-18 17:03:48,branded,When challenge I year four pretty bar ago.,False
2025-03-05 17:13:57,418.4,43,Female,"06285 David Tunnel
South Crystal, WY 51579",1,285,False,True,2025-03-05 17:14:02,0.9,DEV-360,gcash,2025-03-05 17:14:51,unsure,Believe happy test tend best last.,True
2025-06-02 01:59:21,187.2,34,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,150,True,True,2025-06-02 01:59:26,0.73,DEV-164,card,2025-06-02 01:59:32,unbranded,Our meet rule threat note now despite.,False
2025-04-29 21:52:34,106.02,44,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,286,True,True,2025-04-29 21:52:39,0.9,DEV-299,gcash,2025-04-29 21:53:03,unsure,Better different leave large pick talk according.,True
2025-02-16 07:05:47,481.63,21,Female,"06285 David Tunnel
South Crystal, WY 51579",3,63,True,True,2025-02-16 07:05:52,0.91,DEV-434,card,2025-02-16 07:06:28,branded,Base financial keep rock.,True
2025-06-19 07:00:49,115.55,64,Male,"06285 David Tunnel
South Crystal, WY 51579",4,293,True,True,2025-06-19 07:00:54,0.72,DEV-129,gcash,2025-06-19 07:01:16,unbranded,Throw share parent discover direction available.,True
2025-02-16 02:46:17,294.88,22,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",2,55,False,True,2025-02-16 02:46:22,0.88,DEV-830,cash,2025-02-16 02:46:26,unbranded,Center religious use reason baby our.,True
2025-02-21 02:08:47,129.74,53,Other,"143 Cuevas Trail
North Teresa, SC 24246",1,82,True,True,2025-02-21 02:08:52,0.76,DEV-513,gcash,2025-02-21 02:09:29,branded,Rule feeling myself open hot.,False
2025-02-10 03:09:13,263.94,45,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",3,122,False,True,2025-02-10 03:09:18,0.75,DEV-903,gcash,2025-02-10 03:09:16,branded,Serve of read single firm response democratic.,True
2025-01-01 14:46:50,411.47,64,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,197,True,True,2025-01-01 14:46:55,1.0,DEV-961,cash,2025-01-01 14:46:58,branded,Series matter than energy lawyer or though.,False
2025-02-22 19:15:00,161.99,51,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,64,False,True,2025-02-22 19:15:05,0.99,DEV-985,cash,2025-02-22 19:15:55,unbranded,Evidence act use together keep black young remember.,False
2025-02-15 08:39:13,474.85,22,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,96,False,True,2025-02-15 08:39:18,0.82,DEV-795,card,2025-02-15 08:39:35,unsure,Compare good left.,False
2025-03-26 22:10:16,162.4,27,Male,"143 Cuevas Trail
North Teresa, SC 24246",2,85,False,True,2025-03-26 22:10:21,0.91,DEV-147,cash,2025-03-26 22:10:40,unsure,Task action cut price write strategy boy.,True
2025-02-10 10:58:02,414.77,35,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,66,True,True,2025-02-10 10:58:07,0.92,DEV-134,gcash,2025-02-10 10:58:07,branded,War professional few sit sing debate sure mind.,False
2025-06-10 09:01:29,56.17,48,Other,"143 Cuevas Trail
North Teresa, SC 24246",5,154,False,True,2025-06-10 09:01:34,0.86,DEV-870,cash,2025-06-10 09:01:47,unsure,Score market example exactly risk.,False
2025-01-07 02:00:06,345.84,29,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",4,61,True,True,2025-01-07 02:00:11,0.92,DEV-527,cash,2025-01-07 02:00:20,branded,Professional cause technology perform prevent tree.,True
2025-03-07 00:26:27,451.82,24,Male,"06285 David Tunnel
South Crystal, WY 51579",5,135,False,True,2025-03-07 00:26:32,0.97,DEV-273,gcash,2025-03-07 00:26:41,branded,Congress until size court.,True
2025-04-09 16:01:32,333.66,44,Male,"143 Cuevas Trail
North Teresa, SC 24246",2,50,True,True,2025-04-09 16:01:37,0.79,DEV-556,card,2025-04-09 16:01:37,branded,How wear future receive against.,False
2025-04-30 02:16:51,72.2,61,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,224,True,True,2025-04-30 02:16:56,0.77,DEV-705,card,2025-04-30 02:17:06,unbranded,Billion painting eye agency story generation personal.,True
2025-06-03 04:21:43,412.76,33,Female,"06285 David Tunnel
South Crystal, WY 51579",3,92,False,True,2025-06-03 04:21:48,0.72,DEV-487,gcash,2025-06-03 04:22:03,unbranded,Seek likely article major court beyond available.,False
2025-02-22 06:19:46,447.23,43,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,224,False,True,2025-02-22 06:19:51,0.85,DEV-229,gcash,2025-02-22 06:20:36,branded,Onto paper range skin.,False
2025-01-14 15:06:47,368.84,51,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,196,True,True,2025-01-14 15:06:52,0.91,DEV-321,gcash,2025-01-14 15:07:13,unsure,Than beat factor onto seven.,True
2025-02-11 07:28:33,363.88,47,Male,"06285 David Tunnel
South Crystal, WY 51579",4,210,False,True,2025-02-11 07:28:38,0.8,DEV-259,gcash,2025-02-11 07:28:42,unsure,Individual fly just job rock study.,True
2025-04-11 21:47:53,333.72,49,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,80,False,True,2025-04-11 21:47:58,0.93,DEV-166,gcash,2025-04-11 21:48:12,unbranded,Test trial while interest cultural teach green.,True
2025-01-01 15:11:24,365.68,53,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,197,False,True,2025-01-01 15:11:29,0.96,DEV-627,card,2025-01-01 15:12:19,branded,Away receive marriage safe glass.,False
2025-03-06 23:46:46,388.67,65,Male,"06285 David Tunnel
South Crystal, WY 51579",2,223,True,True,2025-03-06 23:46:51,0.99,DEV-643,card,2025-03-06 23:47:09,unsure,Day close people light carry father minute.,False
2025-02-04 02:04:53,243.85,47,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,234,True,True,2025-02-04 02:04:58,0.76,DEV-947,cash,2025-02-04 02:05:07,unbranded,Role despite issue gas skill particularly oil same.,True
2025-02-27 10:12:09,114.75,34,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,48,False,True,2025-02-27 10:12:14,0.88,DEV-718,cash,2025-02-27 10:12:35,branded,Bill benefit over oil car president.,False
2025-03-16 14:40:07,239.11,33,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",1,166,False,True,2025-03-16 14:40:12,0.72,DEV-883,card,2025-03-16 14:40:25,unbranded,Get TV almost music some then.,True
2025-05-13 22:28:29,355.39,19,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",1,175,False,True,2025-05-13 22:28:34,0.74,DEV-184,gcash,2025-05-13 22:29:09,unsure,Amount better number understand truth.,False
2025-04-23 19:05:59,173.17,47,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,244,False,True,2025-04-23 19:06:04,0.83,DEV-447,cash,2025-04-23 19:06:53,branded,Always white else read.,False
2025-04-15 05:17:08,263.83,58,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,212,True,True,2025-04-15 05:17:13,0.7,DEV-788,cash,2025-04-15 05:17:39,branded,Ago matter occur dark care.,True
2025-01-24 16:06:20,137.5,34,Male,"06285 David Tunnel
South Crystal, WY 51579",2,35,False,True,2025-01-24 16:06:25,0.9,DEV-856,cash,2025-01-24 16:06:26,unsure,Enter situation professor Mr.,False
2025-03-01 20:27:58,395.22,37,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,73,False,True,2025-03-01 20:28:03,0.83,DEV-726,cash,2025-03-01 20:28:14,unsure,Prepare international red region.,False
2025-01-19 13:10:28,122.52,43,Male,"06285 David Tunnel
South Crystal, WY 51579",1,280,False,True,2025-01-19 13:10:33,0.86,DEV-909,gcash,2025-01-19 13:10:59,branded,Exactly time heavy produce rise mention.,False
2025-06-12 12:43:29,165.19,28,Male,"06285 David Tunnel
South Crystal, WY 51579",2,204,False,True,2025-06-12 12:43:34,0.71,DEV-744,card,2025-06-12 12:44:12,branded,Early poor situation knowledge happy.,True
2025-04-13 18:26:08,457.34,46,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,194,False,True,2025-04-13 18:26:13,1.0,DEV-224,card,2025-04-13 18:26:58,unbranded,A sister evidence collection its go.,False
2025-06-09 04:45:14,326.94,39,Male,"143 Cuevas Trail
North Teresa, SC 24246",2,226,True,True,2025-06-09 04:45:19,0.78,DEV-546,gcash,2025-06-09 04:46:05,branded,View yourself PM bit attention budget social.,False
2025-05-23 18:58:31,309.61,49,Female,"06285 David Tunnel
South Crystal, WY 51579",3,62,False,True,2025-05-23 18:58:36,0.8,DEV-288,cash,2025-05-23 18:59:01,unbranded,Address same particular up seven shoulder else.,True
2025-02-03 18:53:28,249.78,40,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,189,False,True,2025-02-03 18:53:33,0.86,DEV-212,card,2025-02-03 18:53:44,unsure,Letter audience floor decide.,False
2025-05-29 16:23:52,302.54,51,Other,"143 Cuevas Trail
North Teresa, SC 24246",1,226,True,True,2025-05-29 16:23:57,0.75,DEV-883,card,2025-05-29 16:24:32,unsure,President kind interest discover anyone first.,True
2025-01-12 20:45:56,83.1,58,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",5,80,True,True,2025-01-12 20:46:01,0.95,DEV-194,gcash,2025-01-12 20:46:05,unbranded,Raise buy building stop pull none.,True
2025-03-17 21:03:05,88.82,54,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,153,False,True,2025-03-17 21:03:10,0.81,DEV-142,card,2025-03-17 21:04:03,branded,Trip feel late thus budget police official.,False
2025-03-17 09:11:53,373.82,36,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,236,False,True,2025-03-17 09:11:58,0.78,DEV-711,card,2025-03-17 09:11:56,branded,Trip who adult choose lot small.,False
2025-06-13 02:04:29,179.01,34,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",4,202,False,True,2025-06-13 02:04:34,0.9,DEV-718,gcash,2025-06-13 02:04:38,unbranded,Nature first scientist inside about part you floor.,True
2025-03-20 01:16:25,51.34,18,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,49,True,True,2025-03-20 01:16:30,0.72,DEV-694,gcash,2025-03-20 01:17:02,unsure,House week theory old usually get.,False
2025-06-05 00:37:19,341.97,25,Male,"143 Cuevas Trail
North Teresa, SC 24246",1,233,True,True,2025-06-05 00:37:24,0.84,DEV-453,card,2025-06-05 00:37:56,unbranded,Word why my like join amount sport Mrs.,True
2025-01-18 17:54:25,141.73,36,Female,"06285 David Tunnel
South Crystal, WY 51579",2,293,True,True,2025-01-18 17:54:30,0.71,DEV-958,gcash,2025-01-18 17:54:44,unsure,Seat across plant method.,True
2025-02-28 04:25:18,204.88,28,Other,"143 Cuevas Trail
North Teresa, SC 24246",2,163,False,True,2025-02-28 04:25:23,0.72,DEV-210,gcash,2025-02-28 04:26:01,branded,Industry become remember she air.,False
