id,created_at,store_id,brand_id,category,amount
5bf6d346,2025-05-15T18:37:00,2,41,Frozen,116.91
82062c8f,2025-05-22T09:44:00,4,26,Frozen,99.01
6ae2e06b,2025-05-05T12:58:00,10,44,Snacks,218.23
4a824049,2025-06-08T14:00:00,1,34,Frozen,239.14
f50a8a99,2025-06-17T10:49:00,9,35,Dairy,163.33
a3491a6e,2025-05-03T13:23:00,2,3,Dairy,96.09
bbb1ddd1,2025-06-20T13:34:00,4,39,Beverages,27.74
f51a78c0,2025-06-03T23:01:00,4,12,Beverages,44.63
c4481a21,2025-05-27T06:40:00,1,3,Frozen,178.5
8db4fae1,2025-05-22T22:31:00,4,37,Bakery,64.53
d1f6dfe2,2025-06-23T19:16:00,1,12,Beverages,168.09
18e88cfc,2025-05-22T19:59:00,9,36,Bakery,132.1
09b0eb74,2025-06-29T22:36:00,2,36,Frozen,155.66
8f64cecb,2025-06-18T09:53:00,5,19,Bakery,132.33
6e3b00a9,2025-06-07T20:29:00,8,28,Bakery,65.87
eb7b075d,2025-05-26T04:18:00,3,48,Beverages,138.2
641b0455,2025-05-28T13:07:00,9,45,Beverages,50.47
e023e50d,2025-05-18T07:04:00,7,28,Dairy,122.78
0da4b839,2025-05-14T21:16:00,7,20,Dairy,212.82
13e371f3,2025-05-24T18:51:00,8,42,Frozen,52.56
701a0f6e,2025-05-16T11:37:00,8,39,Bakery,104.58
92834ac4,2025-06-10T14:18:00,10,42,Dairy,131.98
3baabe9c,2025-06-20T08:45:00,8,29,Dairy,71.79
270abed7,2025-06-21T21:29:00,3,20,Bakery,133.99
2450a5cc,2025-05-09T08:55:00,5,17,Bakery,204.78
c024f717,2025-05-21T02:32:00,10,40,Dairy,66.08
ea50dce1,2025-05-31T02:25:00,6,28,Bakery,81.18
2259ef47,2025-05-14T10:57:00,4,40,Dairy,7.51
f6bc5958,2025-05-15T05:21:00,7,38,Beverages,212.49
374924e0,2025-06-21T19:01:00,7,18,Frozen,100.21
dec297f6,2025-06-08T09:47:00,9,5,Beverages,167.02
c1c08ce1,2025-06-19T06:47:00,3,9,Frozen,196.47
b8f6c367,2025-05-14T14:42:00,4,43,Snacks,70.24
e0d531bd,2025-06-21T07:44:00,8,9,Snacks,226.31
cd230126,2025-05-21T22:55:00,8,14,Snacks,124.06
eced5acd,2025-06-21T02:57:00,5,4,Bakery,170.5
581bdc2c,2025-05-07T04:30:00,4,33,Bakery,125.53
31ef2ab5,2025-05-28T17:06:00,9,21,Bakery,127.85
ef7b2b99,2025-05-06T00:24:00,5,22,Dairy,148.11
1006a140,2025-05-30T23:10:00,8,43,Bakery,164.67
9b03cfe6,2025-06-04T04:17:00,8,33,Bakery,142.6
17b6f094,2025-05-01T12:39:00,1,23,Dairy,21.44
3a3bc3fc,2025-05-13T07:50:00,7,41,Bakery,164.66
e1430c2b,2025-05-25T02:27:00,5,39,Dairy,57.63
7c08dd86,2025-06-08T00:54:00,4,11,Bakery,13.92
9fba86c3,2025-06-07T18:01:00,2,17,Bakery,92.01
9951aea1,2025-05-24T04:59:00,5,12,Beverages,20.06
61b316b8,2025-05-15T01:42:00,2,44,Frozen,110.67
5a5f0df3,2025-05-24T02:15:00,8,46,Beverages,217.04
28859ded,2025-05-13T19:54:00,1,16,Dairy,25.29
837a7604,2025-06-22T14:52:00,2,37,Frozen,90.16
7ce42611,2025-06-30T04:06:00,1,22,Bakery,96.65
84d5c491,2025-05-10T13:15:00,4,15,Dairy,220.39
d2ce54d8,2025-06-20T03:39:00,6,4,Frozen,26.46
f2f20db7,2025-05-25T06:46:00,4,12,Snacks,178.85
79b26907,2025-06-15T21:48:00,8,28,Bakery,179.0
edd3b3dc,2025-05-19T23:25:00,3,32,Frozen,174.5
44ced5e3,2025-05-05T16:01:00,5,9,Snacks,55.09
500d184a,2025-05-10T01:15:00,1,26,Beverages,230.42
e7625791,2025-06-16T08:04:00,10,5,Bakery,15.59
f73c1442,2025-06-03T10:21:00,3,9,Frozen,24.97
977b4b28,2025-05-25T15:51:00,6,30,Dairy,147.19
4fe399f6,2025-06-07T07:51:00,6,40,Frozen,10.13
9ced445d,2025-05-13T09:53:00,8,2,Snacks,91.08
9a042fc7,2025-06-26T19:21:00,7,7,Beverages,201.43
a0340be0,2025-05-20T22:55:00,6,33,Snacks,15.96
abced3b6,2025-05-01T21:37:00,8,31,Dairy,35.26
241abc68,2025-05-04T23:42:00,7,5,Beverages,150.86
493e7af9,2025-05-15T06:32:00,3,7,Bakery,139.69
910a0e04,2025-06-11T19:39:00,5,22,Snacks,206.66
1f350bfe,2025-05-11T08:48:00,5,29,Snacks,241.77
afc95f59,2025-05-15T10:35:00,1,19,Snacks,25.26
dd6894de,2025-05-12T19:49:00,8,19,Snacks,200.96
517cd8f7,2025-05-17T16:22:00,7,28,Bakery,91.09
0fa77033,2025-05-05T06:26:00,3,15,Snacks,103.42
7adf4d54,2025-06-08T00:00:00,6,22,Frozen,10.43
0e23c49c,2025-05-14T13:56:00,5,30,Dairy,86.28
0a6e058b,2025-05-14T23:13:00,7,30,Snacks,224.09
49a93502,2025-05-23T08:33:00,7,41,Bakery,188.11
97d2f790,2025-05-14T10:30:00,8,47,Dairy,32.62
80ed1a3a,2025-05-02T00:49:00,6,48,Bakery,139.72
2e5a4937,2025-05-05T03:01:00,7,38,Beverages,83.21
d1692506,2025-05-08T06:03:00,2,12,Beverages,175.97
e09a8d74,2025-05-09T15:28:00,7,30,Frozen,54.64
fb2999d2,2025-05-17T17:42:00,4,24,Snacks,145.72
225796ad,2025-05-22T05:38:00,4,2,Dairy,71.8
db1e118a,2025-05-26T23:46:00,10,45,Dairy,242.24
95ca831f,2025-06-08T10:27:00,6,31,Beverages,224.61
00bab047,2025-06-23T06:42:00,5,13,Snacks,215.87
95858056,2025-06-18T09:27:00,4,3,Snacks,71.5
ecf411bd,2025-06-06T08:57:00,5,27,Frozen,197.11
538e4fd7,2025-06-27T12:03:00,6,48,Beverages,145.52
8e94252d,2025-05-14T07:41:00,1,20,Beverages,214.77
355c053b,2025-06-29T17:17:00,2,21,Dairy,138.37
9a522ad6,2025-05-04T07:36:00,6,7,Beverages,153.66
07af76c9,2025-05-18T15:51:00,5,26,Dairy,182.23
9350b50d,2025-05-21T17:55:00,7,13,Snacks,6.6
539d96a9,2025-06-14T04:55:00,6,45,Dairy,52.41
3defdd08,2025-05-06T03:38:00,1,37,Frozen,225.43
158429bc,2025-05-12T05:05:00,7,50,Dairy,62.16
b35d2fc6,2025-06-11T04:47:00,1,41,Snacks,28.49
4e96195c,2025-06-12T10:10:00,1,48,Dairy,113.0
954ab12d,2025-05-11T11:10:00,3,22,Frozen,46.56
5f665d26,2025-05-21T17:16:00,4,41,Frozen,187.49
7d30c266,2025-05-09T18:08:00,8,42,Frozen,96.66
0804d7e7,2025-06-18T12:01:00,2,30,Bakery,153.26
94bf54a6,2025-06-04T11:08:00,1,23,Frozen,28.13
3866066a,2025-05-22T21:11:00,10,16,Beverages,192.05
35eb003b,2025-05-07T15:08:00,1,44,Dairy,181.67
17b479fb,2025-06-24T00:08:00,2,50,Bakery,153.61
2701b4eb,2025-06-20T05:33:00,4,16,Beverages,124.59
eb50c8ba,2025-05-20T14:51:00,7,19,Bakery,11.84
dd0311a0,2025-06-25T03:26:00,5,47,Dairy,15.57
2042c19c,2025-06-02T05:25:00,5,23,Snacks,244.88
b8c6f4f3,2025-05-31T17:44:00,10,13,Dairy,119.44
c6b708d8,2025-06-15T14:43:00,7,24,Beverages,146.25
71a0fdb1,2025-06-06T00:14:00,3,1,Bakery,136.81
7f18c60a,2025-06-29T07:38:00,6,28,Snacks,164.88
8f537d8b,2025-05-17T22:12:00,8,8,Frozen,167.1
1d89c201,2025-05-15T21:46:00,7,2,Snacks,244.66
a81e1bcc,2025-06-27T19:42:00,7,48,Beverages,34.71
578de684,2025-06-10T00:41:00,9,2,Beverages,11.47
6cb106d1,2025-06-25T12:37:00,4,28,Beverages,148.97
cf632aa0,2025-05-07T12:33:00,10,18,Frozen,5.85
2ecfd4a4,2025-06-20T22:02:00,2,42,Bakery,16.99
233ce878,2025-05-19T04:50:00,3,32,Bakery,168.36
f83c371b,2025-06-18T08:04:00,1,23,Frozen,118.15
51a4fff1,2025-06-15T00:29:00,8,4,Beverages,72.99
cb250781,2025-06-23T21:58:00,8,9,Bakery,129.1
aea4815b,2025-05-10T11:40:00,2,37,Dairy,109.57
c9eea3b8,2025-06-30T01:08:00,10,26,Dairy,111.33
5db14e81,2025-06-15T00:17:00,8,13,Dairy,240.63
d27bd3a2,2025-06-03T06:50:00,7,45,Frozen,173.03
8838c768,2025-06-24T07:05:00,3,10,Beverages,91.75
5c0c275b,2025-05-12T06:25:00,4,24,Bakery,63.84
07ff5370,2025-06-22T02:51:00,8,19,Frozen,196.7
9378f04c,2025-06-25T20:09:00,3,23,Beverages,16.93
9f76e858,2025-06-02T19:42:00,2,28,Bakery,188.02
6eb2538a,2025-06-18T02:45:00,7,41,Bakery,51.34
edaf93c7,2025-06-19T14:34:00,2,36,Snacks,184.05
b1481334,2025-06-14T22:33:00,8,17,Frozen,115.07
27bc6066,2025-05-27T00:22:00,8,29,Frozen,63.5
de3e20fb,2025-06-26T05:46:00,10,43,Dairy,165.38
4266d42a,2025-05-29T06:25:00,4,35,Snacks,96.35
71ebe325,2025-06-25T08:21:00,10,38,Bakery,189.17
dccb02dc,2025-05-17T11:37:00,6,10,Beverages,211.38
e34a67f9,2025-06-26T00:08:00,4,4,Bakery,223.55
0ca01279,2025-06-09T02:08:00,10,8,Snacks,98.47
3afff997,2025-06-15T00:23:00,2,37,Beverages,144.31
86e4b7b0,2025-06-23T14:32:00,10,13,Snacks,95.54
f7b582e8,2025-05-04T18:04:00,4,41,Beverages,65.1
07e9333e,2025-06-20T20:39:00,8,36,Snacks,14.7
47636d6b,2025-06-28T17:08:00,7,34,Snacks,131.32
98c9cce8,2025-06-13T18:59:00,6,15,Snacks,85.71
b9ec1b19,2025-05-31T12:08:00,3,28,Snacks,18.05
a1d150d3,2025-06-24T18:50:00,5,50,Frozen,239.25
ed2e21e0,2025-05-24T09:57:00,8,33,Beverages,32.87
c6e50a25,2025-06-21T04:07:00,3,26,Frozen,214.35
017e1578,2025-06-23T23:12:00,4,19,Dairy,34.94
7db4c9f9,2025-05-22T08:05:00,10,11,Snacks,38.67
79b8b7c6,2025-05-21T10:50:00,2,29,Bakery,130.12
8b5f6ac9,2025-05-31T21:13:00,1,16,Frozen,164.5
6e83fdd2,2025-06-10T07:50:00,6,49,Beverages,82.49
f89f61db,2025-06-14T05:43:00,8,47,Bakery,196.34
654b270b,2025-06-21T12:53:00,2,30,Dairy,54.94
15650fa9,2025-05-12T18:14:00,5,14,Dairy,161.98
457a5f6a,2025-05-20T02:52:00,6,16,Frozen,231.62
59ad283b,2025-05-08T07:05:00,2,45,Dairy,126.26
08ff3725,2025-05-04T05:09:00,10,10,Bakery,43.69
3930df43,2025-06-26T16:00:00,5,33,Beverages,184.6
941d093a,2025-05-18T10:54:00,7,38,Dairy,115.42
af76454e,2025-06-02T09:41:00,7,12,Frozen,67.86
b745992b,2025-05-19T11:44:00,10,7,Bakery,136.28
be9dfe41,2025-06-12T06:13:00,1,34,Frozen,82.28
794e4a8c,2025-05-02T20:12:00,7,37,Dairy,60.82
74ff578d,2025-06-23T01:18:00,5,18,Beverages,19.81
8b0f00ba,2025-05-07T11:21:00,1,20,Snacks,215.24
68b38488,2025-06-24T07:26:00,8,17,Frozen,52.27
d15660ae,2025-05-26T16:11:00,10,10,Beverages,230.6
7aa40e64,2025-05-01T11:03:00,2,34,Beverages,128.71
aa17c934,2025-06-28T14:55:00,10,27,Frozen,223.94
1b01e753,2025-06-26T23:45:00,2,14,Snacks,191.85
1837f8cd,2025-06-27T11:08:00,10,16,Dairy,114.83
09a2dffa,2025-05-30T13:08:00,4,34,Dairy,200.16
14f0a650,2025-06-28T01:20:00,2,7,Beverages,84.61
b41f1b99,2025-06-15T19:08:00,1,13,Dairy,117.22
a783e13d,2025-06-06T08:14:00,1,42,Beverages,218.31
d90b3707,2025-06-07T20:06:00,5,44,Snacks,99.17
fb94550e,2025-05-28T19:29:00,6,21,Dairy,106.98
fcab49ac,2025-05-16T03:21:00,1,12,Beverages,208.48
8b923521,2025-06-01T10:25:00,5,25,Frozen,178.75
f407f1ae,2025-05-16T18:32:00,3,43,Snacks,144.56
9647edc1,2025-05-01T16:39:00,8,6,Bakery,65.3
9ed7485c,2025-05-28T04:39:00,4,18,Bakery,98.84
1eb145e2,2025-05-06T23:34:00,10,22,Dairy,120.71
53282c68,2025-05-05T20:19:00,1,27,Beverages,200.05
e8226ed2,2025-05-24T01:46:00,10,34,Beverages,17.61
2b900484,2025-06-22T22:51:00,6,7,Bakery,51.52
177ca9b3,2025-05-13T11:33:00,2,17,Beverages,186.35
a76ae53d,2025-05-01T08:59:00,3,11,Dairy,160.11
83aaf77b,2025-06-14T17:11:00,6,26,Beverages,98.83
0bc2e66f,2025-05-05T02:53:00,10,22,Bakery,67.01
f10d6560,2025-05-09T03:38:00,9,47,Dairy,71.1
f933003e,2025-05-18T18:52:00,4,44,Snacks,111.51
47ca5714,2025-06-03T01:40:00,1,9,Frozen,88.43
9414fd97,2025-06-24T16:46:00,2,22,Bakery,175.68
bee42305,2025-05-30T09:56:00,9,8,Bakery,163.47
19e9b45a,2025-05-10T08:03:00,6,47,Bakery,139.46
40adfb50,2025-06-21T20:03:00,1,46,Dairy,48.53
cc1521fb,2025-05-29T00:08:00,10,12,Snacks,25.98
58345e21,2025-06-23T13:43:00,2,42,Beverages,164.35
74a7be7a,2025-05-15T21:35:00,10,38,Frozen,71.23
016524a8,2025-05-11T14:38:00,5,8,Dairy,6.68
5243d2b3,2025-05-08T23:41:00,4,33,Dairy,174.88
ab65d8c8,2025-06-06T10:45:00,10,38,Snacks,147.22
f01f594c,2025-05-27T05:31:00,3,27,Dairy,42.69
a1372b3d,2025-05-12T07:41:00,3,46,Beverages,31.48
83fa0cdc,2025-05-28T19:39:00,1,10,Beverages,156.72
fff86a12,2025-06-16T09:34:00,5,45,Dairy,111.78
23d358cb,2025-06-16T03:14:00,9,34,Bakery,103.8
f9abf3d2,2025-06-27T03:40:00,5,35,Beverages,174.3
e7c0a7c1,2025-05-14T16:51:00,8,12,Frozen,35.53
62194f52,2025-06-05T10:19:00,8,43,Dairy,237.61
22ce5284,2025-05-10T14:20:00,7,20,Dairy,174.99
a31e4afb,2025-06-22T19:51:00,2,21,Snacks,199.99
572af03a,2025-05-11T16:20:00,9,42,Beverages,223.65
9ad6b85f,2025-05-10T06:54:00,4,4,Frozen,82.09
e5fff1f2,2025-05-13T20:08:00,4,7,Dairy,103.65
76daa2e0,2025-06-18T21:42:00,3,16,Dairy,49.84
8410c3f7,2025-05-24T03:40:00,1,47,Snacks,41.15
4a25d2ea,2025-05-24T06:03:00,7,12,Bakery,121.77
e05b25f4,2025-05-08T18:25:00,4,50,Snacks,7.46
80b0e1c1,2025-05-14T00:36:00,6,16,Dairy,43.94
4b1ed7eb,2025-06-19T04:52:00,7,29,Beverages,204.32
87601386,2025-06-13T11:39:00,7,2,Dairy,194.33
25c3e4a0,2025-06-26T16:23:00,4,42,Frozen,189.07
9c354722,2025-06-15T06:03:00,7,46,Bakery,227.94
e81c91bf,2025-05-28T20:34:00,1,35,Bakery,124.26
9ba3b368,2025-05-13T12:55:00,2,3,Bakery,164.32
ee5792e9,2025-05-17T13:53:00,5,45,Beverages,10.01
0462fa26,2025-05-21T05:40:00,1,24,Beverages,9.57
e573b33f,2025-06-24T19:06:00,8,10,Dairy,200.58
ddafbdd8,2025-05-13T20:31:00,6,18,Snacks,110.9
8b1bf41c,2025-05-27T16:04:00,2,28,Frozen,150.19
f74bb42f,2025-05-20T05:00:00,10,12,Bakery,249.53
6ca9187a,2025-06-09T20:57:00,4,38,Frozen,83.17
75671baa,2025-05-18T04:45:00,4,36,Beverages,202.21
f823ef8a,2025-05-16T17:45:00,9,37,Snacks,227.42
32157fb6,2025-06-29T07:48:00,4,43,Snacks,195.38
6a6c541a,2025-06-12T03:37:00,9,42,Bakery,131.41
89a9b0eb,2025-06-13T20:26:00,1,18,Snacks,164.42
94e4b580,2025-05-22T11:21:00,6,30,Snacks,24.37
db27fb25,2025-06-26T05:43:00,10,24,Frozen,62.64
7a01f187,2025-05-08T16:10:00,7,44,Frozen,150.33
25eb3e82,2025-05-08T16:40:00,4,21,Snacks,81.55
361928e1,2025-06-12T21:26:00,1,23,Beverages,204.7
472b55a7,2025-06-29T23:50:00,1,32,Bakery,96.86
a0c20abf,2025-06-21T04:15:00,9,50,Dairy,143.75
e9eae0a7,2025-06-30T06:46:00,10,40,Frozen,199.13
a48fb611,2025-06-06T16:43:00,4,23,Bakery,97.58
943494cd,2025-06-08T05:05:00,7,9,Beverages,63.23
844c116e,2025-05-02T09:05:00,6,38,Dairy,22.88
18538a67,2025-05-24T17:52:00,9,18,Dairy,73.09
1ffca709,2025-05-16T22:14:00,3,24,Frozen,86.54
c3bf655d,2025-05-10T12:14:00,4,13,Beverages,186.91
8510aaa2,2025-06-26T01:39:00,2,23,Dairy,28.59
56ce9d68,2025-06-07T23:14:00,4,43,Dairy,31.88
bc3d8029,2025-05-10T09:21:00,1,39,Bakery,126.98
bd58fc31,2025-06-01T12:28:00,2,44,Snacks,244.45
0d82e972,2025-06-09T08:55:00,4,26,Dairy,184.86
06f98bf1,2025-05-02T05:26:00,6,47,Beverages,66.69
98c2f5ca,2025-06-15T01:07:00,4,32,Snacks,39.46
db545188,2025-05-25T01:45:00,3,27,Bakery,211.6
99a23b94,2025-06-12T18:15:00,1,46,Snacks,221.46
a322ae13,2025-05-17T00:48:00,4,41,Frozen,32.45
08379722,2025-06-17T07:07:00,2,29,Beverages,222.28
01789ea0,2025-06-18T05:46:00,10,42,Frozen,188.78
cc8cdc1f,2025-06-02T11:48:00,5,44,Bakery,186.72
bc35174b,2025-05-30T11:23:00,3,8,Beverages,226.27
4e34c2da,2025-06-10T11:53:00,6,38,Bakery,64.82
5bfc87ed,2025-06-15T15:59:00,4,5,Beverages,79.92
d32f3c87,2025-05-20T01:40:00,4,7,Beverages,249.1
f2b1a1fa,2025-06-16T04:43:00,7,11,Snacks,18.19
c74deba7,2025-06-09T15:41:00,6,38,Dairy,169.97
34a16a60,2025-05-03T17:33:00,1,16,Frozen,28.4
094d6c44,2025-05-03T00:52:00,4,46,Bakery,77.97
cd6458ac,2025-06-04T05:08:00,2,44,Beverages,229.84
98da6edd,2025-05-13T01:46:00,2,33,Snacks,79.62
64cde9d7,2025-05-24T08:18:00,1,35,Beverages,114.7
7fac3301,2025-05-13T14:17:00,9,17,Bakery,20.36
006ac79c,2025-06-28T01:53:00,9,31,Frozen,114.18
2bc41092,2025-06-27T21:21:00,4,12,Beverages,73.98
a6b246f5,2025-06-25T13:05:00,10,31,Beverages,56.36
d5cf702a,2025-05-13T00:24:00,1,18,Snacks,162.84
82e3c94f,2025-06-15T10:36:00,5,14,Snacks,80.16
3b6cd978,2025-05-13T03:21:00,2,3,Bakery,93.5
3d9ef382,2025-05-05T10:16:00,1,19,Bakery,5.48
d773c9b5,2025-05-02T10:11:00,5,8,Snacks,34.88
df038511,2025-05-31T22:30:00,6,22,Bakery,144.95
573d4f1c,2025-05-13T10:53:00,1,47,Bakery,191.16
3c50f46c,2025-05-14T16:33:00,3,44,Snacks,151.22
48b65545,2025-06-02T20:37:00,7,49,Bakery,36.97
31953fbc,2025-05-09T01:52:00,8,25,Beverages,179.14
197c77c1,2025-06-24T22:31:00,9,38,Frozen,126.72
82c68662,2025-06-20T17:37:00,8,32,Bakery,121.65
0b0e118e,2025-06-10T04:43:00,6,5,Snacks,127.52
bb11312e,2025-06-12T15:11:00,2,9,Snacks,153.59
27cf3941,2025-05-08T23:33:00,9,37,Snacks,155.61
99169b9b,2025-06-28T21:08:00,3,3,Dairy,129.14
e24c5cd6,2025-05-21T19:08:00,1,18,Dairy,33.64
62c56bca,2025-05-24T08:29:00,6,22,Frozen,105.42
c75d759a,2025-06-16T17:41:00,2,42,Bakery,207.93
9201f051,2025-05-21T15:54:00,5,8,Frozen,141.1
ba82df9e,2025-05-04T02:53:00,8,38,Bakery,195.82
d66c119c,2025-05-04T23:29:00,4,41,Beverages,90.22
d2b7ce5a,2025-06-14T10:19:00,6,33,Dairy,156.86
655dd342,2025-06-22T02:24:00,2,50,Frozen,161.2
d8701107,2025-05-23T00:50:00,7,47,Snacks,13.08
d6211298,2025-05-26T17:19:00,5,39,Snacks,192.97
8128af82,2025-06-23T10:44:00,3,29,Beverages,170.2
03f5e9cf,2025-05-30T02:44:00,5,2,Bakery,60.84
2140756b,2025-05-29T21:58:00,7,30,Beverages,39.37
010be498,2025-05-06T07:09:00,8,41,Beverages,193.09
807a166e,2025-05-19T06:49:00,8,36,Dairy,50.55
65f6834e,2025-06-01T20:38:00,6,44,Dairy,181.15
831b4ab6,2025-05-21T06:30:00,6,18,Dairy,234.56
de14e78e,2025-05-04T14:40:00,8,49,Frozen,178.51
cd1c8b2d,2025-06-07T22:36:00,8,30,Frozen,219.26
14cb5d4d,2025-06-19T07:22:00,10,11,Snacks,243.86
425a945b,2025-05-10T23:14:00,1,48,Beverages,116.61
9f0b5ad1,2025-05-14T01:28:00,1,18,Beverages,193.41
dc4f1c84,2025-06-26T15:14:00,5,32,Beverages,246.86
19ef6d21,2025-05-17T03:38:00,5,26,Beverages,173.58
2d12c4c2,2025-06-03T17:51:00,8,35,Beverages,223.66
7c000d24,2025-05-26T18:33:00,2,2,Dairy,140.23
22d7d814,2025-06-07T13:09:00,8,6,Frozen,107.52
423e3778,2025-05-26T05:17:00,3,28,Snacks,193.55
1d7c8d7b,2025-05-28T16:42:00,8,4,Dairy,142.92
77a9278a,2025-06-08T01:19:00,8,6,Beverages,202.28
2bef456e,2025-05-12T00:37:00,9,30,Bakery,195.75
ed352641,2025-05-22T08:28:00,4,11,Dairy,118.49
2c5f3a54,2025-05-05T14:41:00,5,43,Dairy,59.91
ca1efe64,2025-05-03T23:40:00,8,16,Snacks,80.45
be719ebf,2025-06-04T13:50:00,7,50,Frozen,143.74
4a526ab3,2025-06-26T04:21:00,8,43,Dairy,152.18
22bd4dce,2025-05-06T18:43:00,4,41,Beverages,68.89
5cbb6c70,2025-05-22T01:09:00,9,7,Bakery,113.37
63cfd3d9,2025-06-24T11:21:00,9,38,Frozen,39.97
a80a6274,2025-06-07T02:25:00,10,11,Dairy,119.44
e98ccd05,2025-05-27T01:09:00,9,8,Beverages,232.63
181d6c7c,2025-05-18T18:39:00,1,6,Frozen,109.37
3b533dd7,2025-05-27T14:02:00,4,9,Snacks,25.52
36018141,2025-05-25T09:20:00,6,45,Bakery,204.82
fde70025,2025-05-10T03:40:00,9,8,Snacks,118.61
b85e1f5e,2025-06-24T11:05:00,2,31,Beverages,10.29
cbe2507b,2025-05-26T00:30:00,4,49,Bakery,71.35
b1a55f6f,2025-05-15T09:38:00,6,25,Bakery,77.52
fcc95d15,2025-05-31T10:12:00,4,25,Snacks,82.22
af67e38f,2025-06-29T10:38:00,3,14,Beverages,22.89
5015ff0f,2025-05-31T23:13:00,5,7,Beverages,32.82
03d12cf5,2025-05-03T19:01:00,3,2,Bakery,7.84
f89fb356,2025-05-10T15:49:00,4,48,Bakery,164.16
c79f9c40,2025-05-19T21:25:00,1,3,Dairy,218.43
63e3ef81,2025-05-17T09:38:00,2,44,Dairy,69.87
7878ab59,2025-06-29T04:48:00,7,29,Snacks,188.32
d204f677,2025-06-03T14:31:00,4,36,Dairy,169.09
7137ca51,2025-05-30T02:13:00,7,8,Beverages,208.97
892384b7,2025-05-11T05:23:00,6,43,Frozen,144.86
0f0b2ec0,2025-06-25T22:59:00,5,18,Snacks,106.21
480fbb73,2025-05-09T02:16:00,9,18,Dairy,82.07
4f75ef45,2025-06-10T06:06:00,6,35,Snacks,103.36
88b71e05,2025-05-12T21:59:00,10,24,Beverages,135.8
426e5368,2025-05-25T21:11:00,10,38,Dairy,242.03
fcc153a5,2025-05-17T23:42:00,4,9,Snacks,90.1
0e2176a9,2025-06-04T01:14:00,10,15,Dairy,130.24
805dba2f,2025-05-20T02:34:00,6,42,Snacks,129.46
53b36a2c,2025-05-04T02:06:00,6,2,Bakery,82.46
e761b09d,2025-06-15T13:52:00,9,6,Frozen,173.1
798bef07,2025-06-27T17:14:00,8,14,Dairy,68.52
29ef157e,2025-05-28T03:45:00,3,23,Snacks,73.72
3aa92276,2025-06-13T10:04:00,8,32,Bakery,67.01
9f9eafb8,2025-05-26T05:24:00,10,25,Dairy,199.61
9d94be1e,2025-05-23T15:49:00,1,20,Bakery,74.17
08b6eba8,2025-05-06T03:29:00,1,28,Beverages,99.7
f60acd60,2025-06-18T18:19:00,9,9,Bakery,77.92
30966325,2025-06-09T20:56:00,3,48,Bakery,94.22
0511537e,2025-06-03T13:22:00,4,32,Bakery,150.45
eabb4245,2025-06-21T12:44:00,6,42,Dairy,165.04
8c92c33e,2025-06-04T21:46:00,1,38,Beverages,39.23
f9fb7c4c,2025-05-03T08:21:00,5,2,Bakery,43.5
50f96818,2025-06-03T03:26:00,5,23,Snacks,152.75
d13fac6c,2025-05-05T07:04:00,2,49,Bakery,19.81
f9c085c1,2025-06-26T06:23:00,4,10,Dairy,119.84
c90fd9dd,2025-06-10T09:58:00,10,10,Bakery,238.29
b983f44d,2025-06-03T03:40:00,2,46,Bakery,77.68
2c48f254,2025-05-12T15:42:00,7,50,Beverages,58.31
8e9349cf,2025-06-04T04:03:00,1,42,Snacks,188.63
bf16320d,2025-06-23T12:50:00,5,16,Frozen,129.59
f0bc3408,2025-06-18T16:20:00,5,18,Snacks,117.68
6cb4b877,2025-06-22T12:11:00,6,10,Snacks,109.71
08edec0f,2025-06-15T18:54:00,10,17,Frozen,106.46
e6c63037,2025-05-25T05:34:00,6,20,Frozen,176.17
ed6a3f59,2025-06-02T14:04:00,10,23,Bakery,184.6
e332de61,2025-05-11T21:21:00,3,29,Snacks,182.78
00ae03f5,2025-06-15T05:00:00,5,44,Snacks,112.66
1da42eba,2025-05-11T00:35:00,9,15,Snacks,213.25
99143c60,2025-05-26T19:21:00,1,11,Snacks,151.93
5a0eea4f,2025-05-20T07:50:00,7,43,Snacks,121.57
e70be6eb,2025-05-10T15:36:00,8,27,Dairy,179.07
71041519,2025-05-26T12:37:00,1,18,Bakery,87.41
1ee87b6f,2025-06-03T16:48:00,2,6,Snacks,140.35
a1e182be,2025-05-22T09:30:00,9,6,Beverages,241.38
8a55bc1d,2025-06-02T05:03:00,1,9,Snacks,135.31
adad5d0e,2025-06-25T05:29:00,3,3,Bakery,194.86
ab37be87,2025-05-27T21:46:00,6,38,Dairy,46.58
bd52ca31,2025-06-18T04:49:00,3,29,Bakery,125.14
645f5a20,2025-05-26T04:10:00,3,14,Frozen,56.5
7cb0f5c7,2025-05-25T10:53:00,4,49,Snacks,205.88
63270829,2025-06-11T21:54:00,4,47,Snacks,180.29
132098c7,2025-06-17T16:01:00,4,39,Bakery,193.59
d9f489ae,2025-06-22T23:40:00,3,6,Dairy,34.32
0d67cde4,2025-05-02T10:02:00,3,25,Beverages,124.98
1b7fba20,2025-05-16T08:44:00,2,17,Snacks,224.04
afe2e2f9,2025-06-27T08:55:00,5,45,Frozen,99.41
595bdcb4,2025-06-22T03:32:00,7,22,Snacks,219.27
4e9d0d49,2025-05-07T13:10:00,6,23,Bakery,65.91
02f9e2b9,2025-05-03T17:33:00,6,12,Beverages,142.28
5c1c7153,2025-06-21T06:05:00,4,5,Frozen,116.03
5bcf9ec2,2025-05-04T02:14:00,10,24,Beverages,121.7
